gallery_id,post_num,title,content,writer,date,view_count,recommend,comments,comment_count,search_keyword,url,full_text,comments_text,all_text,cleaned_text,sentiment_compound,sentiment_category,view_count_num,recommend_num,month
dog,10116,강아지 항공기 태우고 해외 이주 성공기,펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요? 서비스가 좋은 곳으로요.,user116,2024.01.04,109,15,"['수의사 상담 받아보세요', '화물칸 온도는 일정하게 유지됩니다', '보험 가입하시는 게 좋아요']",3,화물칸 스트레스,https://gall.dcinside.com/board/view/?id=dog&no=10116,강아지 항공기 태우고 해외 이주 성공기 펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요? 서비스가 좋은 곳으로요.,수의사 상담 받아보세요 화물칸 온도는 일정하게 유지됩니다 보험 가입하시는 게 좋아요,강아지 항공기 태우고 해외 이주 성공기 펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요? 서비스가 좋은 곳으로요. 수의사 상담 받아보세요 화물칸 온도는 일정하게 유지됩니다 보험 가입하시는 게 좋아요,강아지 항공기 태우고 해외 이주 성공기 펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요 서비스가 좋은 곳으로요 수의사 상담 받아보세요 화물칸 온도는 일정하게 유지됩니다 보험 가입하시는 게 좋아요,0.8,positive,109,15,01
travel,10117,화물칸 환경이 걱정되는데 괜찮을까요?,화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,user117,2024.12.26,713,34,"['여행 전 건강검진 필수입니다', '저도 같은 고민이에요', '미리 예약하면 할인 받을 수 있어요', '스트레스 완화용 페로몬 스프레이 추천', '경험상 대형 항공사가 더 안전해요']",5,반려견 여행,https://gall.dcinside.com/board/view/?id=dog&no=10117,화물칸 환경이 걱정되는데 괜찮을까요? 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,여행 전 건강검진 필수입니다 저도 같은 고민이에요 미리 예약하면 할인 받을 수 있어요 스트레스 완화용 페로몬 스프레이 추천 경험상 대형 항공사가 더 안전해요,화물칸 환경이 걱정되는데 괜찮을까요? 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요. 여행 전 건강검진 필수입니다 저도 같은 고민이에요 미리 예약하면 할인 받을 수 있어요 스트레스 완화용 페로몬 스프레이 추천 경험상 대형 항공사가 더 안전해요,화물칸 환경이 걱정되는데 괜찮을까요 화물칸 온도가 일정하게 유지되는지 궁금해요 여름철에는 너무 더울까봐 걱정이에요 여행 전 건강검진 필수입니다 저도 같은 고민이에요 미리 예약하면 할인 받을 수 있어요 스트레스 완화용 페로몬 스프레이 추천 경험상 대형 항공사가 더 안전해요,-0.8,negative,713,34,12
dog,10118,고양이 항공 운송 준비물 체크리스트,펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요. 미리 확인 필수입니다.,user118,2024.07.26,1519,41,"['화물칸 온도는 일정하게 유지됩니다', '진정제는 오히려 위험할 수 있어요', '보험 가입하시는 게 좋아요']",3,비행기 여행,https://gall.dcinside.com/board/view/?id=dog&no=10118,고양이 항공 운송 준비물 체크리스트 펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요. 미리 확인 필수입니다.,화물칸 온도는 일정하게 유지됩니다 진정제는 오히려 위험할 수 있어요 보험 가입하시는 게 좋아요,고양이 항공 운송 준비물 체크리스트 펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요. 미리 확인 필수입니다. 화물칸 온도는 일정하게 유지됩니다 진정제는 오히려 위험할 수 있어요 보험 가입하시는 게 좋아요,고양이 항공 운송 준비물 체크리스트 펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요 미리 확인 필수입니다 화물칸 온도는 일정하게 유지됩니다 진정제는 오히려 위험할 수 있어요 보험 가입하시는 게 좋아요,0.0,neutral,1519,41,07
cat,10119,화물칸 환경이 걱정되는데 괜찮을까요?,항공 운송비가 생각보다 비싸서 놀랐어요. 다른 방법은 없을까요?,user119,2024.01.15,1334,47,"['보험 가입하시는 게 좋아요', '여행 전 건강검진 필수입니다', '진정제는 오히려 위험할 수 있어요', '수의사 상담 받아보세요']",4,펫캐리어,https://gall.dcinside.com/board/view/?id=dog&no=10119,화물칸 환경이 걱정되는데 괜찮을까요? 항공 운송비가 생각보다 비싸서 놀랐어요. 다른 방법은 없을까요?,보험 가입하시는 게 좋아요 여행 전 건강검진 필수입니다 진정제는 오히려 위험할 수 있어요 수의사 상담 받아보세요,화물칸 환경이 걱정되는데 괜찮을까요? 항공 운송비가 생각보다 비싸서 놀랐어요. 다른 방법은 없을까요? 보험 가입하시는 게 좋아요 여행 전 건강검진 필수입니다 진정제는 오히려 위험할 수 있어요 수의사 상담 받아보세요,화물칸 환경이 걱정되는데 괜찮을까요 항공 운송비가 생각보다 비싸서 놀랐어요 다른 방법은 없을까요 보험 가입하시는 게 좋아요 여행 전 건강검진 필수입니다 진정제는 오히려 위험할 수 있어요 수의사 상담 받아보세요,-0.8,negative,1334,47,01
cat,10120,화물칸 환경이 걱정되는데 괜찮을까요?,장거리 비행 후에 반려동물 컨디션이 어떻게 되는지 궁금합니다. 회복 기간이 얼마나 걸리나요?,user120,2024.09.27,1169,24,['저도 같은 고민이에요'],1,비행기 여행,https://gall.dcinside.com/board/view/?id=dog&no=10120,화물칸 환경이 걱정되는데 괜찮을까요? 장거리 비행 후에 반려동물 컨디션이 어떻게 되는지 궁금합니다. 회복 기간이 얼마나 걸리나요?,저도 같은 고민이에요,화물칸 환경이 걱정되는데 괜찮을까요? 장거리 비행 후에 반려동물 컨디션이 어떻게 되는지 궁금합니다. 회복 기간이 얼마나 걸리나요? 저도 같은 고민이에요,화물칸 환경이 걱정되는데 괜찮을까요 장거리 비행 후에 반려동물 컨디션이 어떻게 되는지 궁금합니다 회복 기간이 얼마나 걸리나요 저도 같은 고민이에요,-0.3,negative,1169,24,09
travel,10121,고양이 장거리 비행 후 컨디션 회복기,반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,user121,2024.05.05,1781,27,"['수의사 상담 받아보세요', '경험상 대형 항공사가 더 안전해요', '보험 가입하시는 게 좋아요']",3,고양이 항공기,https://gall.dcinside.com/board/view/?id=dog&no=10121,고양이 장거리 비행 후 컨디션 회복기 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,수의사 상담 받아보세요 경험상 대형 항공사가 더 안전해요 보험 가입하시는 게 좋아요,고양이 장거리 비행 후 컨디션 회복기 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요. 수의사 상담 받아보세요 경험상 대형 항공사가 더 안전해요 보험 가입하시는 게 좋아요,고양이 장거리 비행 후 컨디션 회복기 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요 안전한 항공사가 어디인지 알고 싶어요 수의사 상담 받아보세요 경험상 대형 항공사가 더 안전해요 보험 가입하시는 게 좋아요,0.8,positive,1781,27,05
dog,10122,펫캐리어 사이즈 규정 항공사별 정리,반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,user122,2024.05.08,699,4,['수의사 상담 받아보세요'],1,펫 화물칸,https://gall.dcinside.com/board/view/?id=dog&no=10122,펫캐리어 사이즈 규정 항공사별 정리 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,수의사 상담 받아보세요,펫캐리어 사이즈 규정 항공사별 정리 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요. 수의사 상담 받아보세요,펫캐리어 사이즈 규정 항공사별 정리 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요 안전한 항공사가 어디인지 알고 싶어요 수의사 상담 받아보세요,0.0,neutral,699,4,05
dog,10123,화물칸 온도 조절 어떻게 되는지 궁금,지난달에 고양이랑 비행기 타고 왔는데 생각보다 스트레스를 많이 받더라고요. 미리 준비를 더 했어야 했나 싶어요.,user123,2024.02.09,1963,27,"['화물칸 온도는 일정하게 유지됩니다', '여행 전 건강검진 필수입니다', '미리 예약하면 할인 받을 수 있어요', '스트레스 완화용 페로몬 스프레이 추천', '경험상 대형 항공사가 더 안전해요']",5,고양이 항공기,https://gall.dcinside.com/board/view/?id=dog&no=10123,화물칸 온도 조절 어떻게 되는지 궁금 지난달에 고양이랑 비행기 타고 왔는데 생각보다 스트레스를 많이 받더라고요. 미리 준비를 더 했어야 했나 싶어요.,화물칸 온도는 일정하게 유지됩니다 여행 전 건강검진 필수입니다 미리 예약하면 할인 받을 수 있어요 스트레스 완화용 페로몬 스프레이 추천 경험상 대형 항공사가 더 안전해요,화물칸 온도 조절 어떻게 되는지 궁금 지난달에 고양이랑 비행기 타고 왔는데 생각보다 스트레스를 많이 받더라고요. 미리 준비를 더 했어야 했나 싶어요. 화물칸 온도는 일정하게 유지됩니다 여행 전 건강검진 필수입니다 미리 예약하면 할인 받을 수 있어요 스트레스 완화용 페로몬 스프레이 추천 경험상 대형 항공사가 더 안전해요,화물칸 온도 조절 어떻게 되는지 궁금 지난달에 고양이랑 비행기 타고 왔는데 생각보다 스트레스를 많이 받더라고요 미리 준비를 더 했어야 했나 싶어요 화물칸 온도는 일정하게 유지됩니다 여행 전 건강검진 필수입니다 미리 예약하면 할인 받을 수 있어요 스트레스 완화용 페로몬 스프레이 추천 경험상 대형 항공사가 더 안전해요,0.0,neutral,1963,27,02
dog,10124,반려견 화물칸 운송 후기 - 스트레스 많이 받네요,화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,user124,2024.07.16,323,26,"['경험상 대형 항공사가 더 안전해요', '스트레스 완화용 페로몬 스프레이 추천', '화물칸 온도는 일정하게 유지됩니다']",3,화물칸 스트레스,https://gall.dcinside.com/board/view/?id=dog&no=10124,반려견 화물칸 운송 후기 - 스트레스 많이 받네요 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,경험상 대형 항공사가 더 안전해요 스트레스 완화용 페로몬 스프레이 추천 화물칸 온도는 일정하게 유지됩니다,반려견 화물칸 운송 후기 - 스트레스 많이 받네요 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요. 경험상 대형 항공사가 더 안전해요 스트레스 완화용 페로몬 스프레이 추천 화물칸 온도는 일정하게 유지됩니다,반려견 화물칸 운송 후기 스트레스 많이 받네요 화물칸 온도가 일정하게 유지되는지 궁금해요 여름철에는 너무 더울까봐 걱정이에요 경험상 대형 항공사가 더 안전해요 스트레스 완화용 페로몬 스프레이 추천 화물칸 온도는 일정하게 유지됩니다,-0.8,negative,323,26,07
travel,10125,펫캐리어 안에서 강아지가 울면 어떡하죠?,지난달에 고양이랑 비행기 타고 왔는데 생각보다 스트레스를 많이 받더라고요. 미리 준비를 더 했어야 했나 싶어요.,user125,2024.05.23,861,14,"['보험 가입하시는 게 좋아요', '진정제는 오히려 위험할 수 있어요', '미리 예약하면 할인 받을 수 있어요', '성공 경험담 공유해드릴게요', '여행 전 건강검진 필수입니다']",5,비행기 여행,https://gall.dcinside.com/board/view/?id=dog&no=10125,펫캐리어 안에서 강아지가 울면 어떡하죠? 지난달에 고양이랑 비행기 타고 왔는데 생각보다 스트레스를 많이 받더라고요. 미리 준비를 더 했어야 했나 싶어요.,보험 가입하시는 게 좋아요 진정제는 오히려 위험할 수 있어요 미리 예약하면 할인 받을 수 있어요 성공 경험담 공유해드릴게요 여행 전 건강검진 필수입니다,펫캐리어 안에서 강아지가 울면 어떡하죠? 지난달에 고양이랑 비행기 타고 왔는데 생각보다 스트레스를 많이 받더라고요. 미리 준비를 더 했어야 했나 싶어요. 보험 가입하시는 게 좋아요 진정제는 오히려 위험할 수 있어요 미리 예약하면 할인 받을 수 있어요 성공 경험담 공유해드릴게요 여행 전 건강검진 필수입니다,펫캐리어 안에서 강아지가 울면 어떡하죠 지난달에 고양이랑 비행기 타고 왔는데 생각보다 스트레스를 많이 받더라고요 미리 준비를 더 했어야 했나 싶어요 보험 가입하시는 게 좋아요 진정제는 오히려 위험할 수 있어요 미리 예약하면 할인 받을 수 있어요 성공 경험담 공유해드릴게요 여행 전 건강검진 필수입니다,0.0,neutral,861,14,05
dog,10126,반려동물 운송 중 사고 뉴스 보고 불안해요,반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,user126,2024.06.10,967,37,['경험상 대형 항공사가 더 안전해요'],1,펫캐리어,https://gall.dcinside.com/board/view/?id=dog&no=10126,반려동물 운송 중 사고 뉴스 보고 불안해요 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,경험상 대형 항공사가 더 안전해요,반려동물 운송 중 사고 뉴스 보고 불안해요 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요. 경험상 대형 항공사가 더 안전해요,반려동물 운송 중 사고 뉴스 보고 불안해요 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요 안전한 항공사가 어디인지 알고 싶어요 경험상 대형 항공사가 더 안전해요,0.0,neutral,967,37,06
cat,10127,펫 친화적인 항공사 추천 부탁드려요,화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,user127,2024.09.13,910,23,"['화물칸 온도는 일정하게 유지됩니다', '진정제는 오히려 위험할 수 있어요', '스트레스 완화용 페로몬 스프레이 추천', '보험 가입하시는 게 좋아요']",4,비행기 여행,https://gall.dcinside.com/board/view/?id=dog&no=10127,펫 친화적인 항공사 추천 부탁드려요 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,화물칸 온도는 일정하게 유지됩니다 진정제는 오히려 위험할 수 있어요 스트레스 완화용 페로몬 스프레이 추천 보험 가입하시는 게 좋아요,펫 친화적인 항공사 추천 부탁드려요 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요. 화물칸 온도는 일정하게 유지됩니다 진정제는 오히려 위험할 수 있어요 스트레스 완화용 페로몬 스프레이 추천 보험 가입하시는 게 좋아요,펫 친화적인 항공사 추천 부탁드려요 화물칸 온도가 일정하게 유지되는지 궁금해요 여름철에는 너무 더울까봐 걱정이에요 화물칸 온도는 일정하게 유지됩니다 진정제는 오히려 위험할 수 있어요 스트레스 완화용 페로몬 스프레이 추천 보험 가입하시는 게 좋아요,0.0,neutral,910,23,09
dog,10128,펫캐리어 사이즈 규정 항공사별 정리,반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,user128,2024.08.15,1708,2,"['경험상 대형 항공사가 더 안전해요', '수의사 상담 받아보세요', '스트레스 완화용 페로몬 스프레이 추천', '성공 경험담 공유해드릴게요']",4,화물칸 스트레스,https://gall.dcinside.com/board/view/?id=dog&no=10128,펫캐리어 사이즈 규정 항공사별 정리 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,경험상 대형 항공사가 더 안전해요 수의사 상담 받아보세요 스트레스 완화용 페로몬 스프레이 추천 성공 경험담 공유해드릴게요,펫캐리어 사이즈 규정 항공사별 정리 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요. 경험상 대형 항공사가 더 안전해요 수의사 상담 받아보세요 스트레스 완화용 페로몬 스프레이 추천 성공 경험담 공유해드릴게요,펫캐리어 사이즈 규정 항공사별 정리 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요 안전한 항공사가 어디인지 알고 싶어요 경험상 대형 항공사가 더 안전해요 수의사 상담 받아보세요 스트레스 완화용 페로몬 스프레이 추천 성공 경험담 공유해드릴게요,0.8,positive,1708,2,08
cat,10129,반려동물 항공 운송 관련 보험 있나요?,반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,user129,2024.11.28,1517,25,"['여행 전 건강검진 필수입니다', '화물칸 온도는 일정하게 유지됩니다', '성공 경험담 공유해드릴게요', '진정제는 오히려 위험할 수 있어요']",4,강아지 비행기,https://gall.dcinside.com/board/view/?id=dog&no=10129,반려동물 항공 운송 관련 보험 있나요? 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,여행 전 건강검진 필수입니다 화물칸 온도는 일정하게 유지됩니다 성공 경험담 공유해드릴게요 진정제는 오히려 위험할 수 있어요,반려동물 항공 운송 관련 보험 있나요? 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요. 여행 전 건강검진 필수입니다 화물칸 온도는 일정하게 유지됩니다 성공 경험담 공유해드릴게요 진정제는 오히려 위험할 수 있어요,반려동물 항공 운송 관련 보험 있나요 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요 안전한 항공사가 어디인지 알고 싶어요 여행 전 건강검진 필수입니다 화물칸 온도는 일정하게 유지됩니다 성공 경험담 공유해드릴게요 진정제는 오히려 위험할 수 있어요,0.0,neutral,1517,25,11
dog,10130,고양이 항공 운송 준비물 체크리스트,해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다.,user130,2024.03.16,682,11,['진정제는 오히려 위험할 수 있어요'],1,화물칸 스트레스,https://gall.dcinside.com/board/view/?id=dog&no=10130,고양이 항공 운송 준비물 체크리스트 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다.,진정제는 오히려 위험할 수 있어요,고양이 항공 운송 준비물 체크리스트 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다. 진정제는 오히려 위험할 수 있어요,고양이 항공 운송 준비물 체크리스트 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요 화물칸이 안전한지 정말 걱정됩니다 진정제는 오히려 위험할 수 있어요,-0.6,negative,682,11,03
travel,10131,펫캐리어 안에서 강아지가 울면 어떡하죠?,화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,user131,2024.12.22,1134,22,"['성공 경험담 공유해드릴게요', '경험상 대형 항공사가 더 안전해요']",2,고양이 항공기,https://gall.dcinside.com/board/view/?id=dog&no=10131,펫캐리어 안에서 강아지가 울면 어떡하죠? 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,성공 경험담 공유해드릴게요 경험상 대형 항공사가 더 안전해요,펫캐리어 안에서 강아지가 울면 어떡하죠? 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요. 성공 경험담 공유해드릴게요 경험상 대형 항공사가 더 안전해요,펫캐리어 안에서 강아지가 울면 어떡하죠 화물칸 온도가 일정하게 유지되는지 궁금해요 여름철에는 너무 더울까봐 걱정이에요 성공 경험담 공유해드릴게요 경험상 대형 항공사가 더 안전해요,0.6,positive,1134,22,12
cat,10132,고양이 항공 운송 준비물 체크리스트,화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,user132,2024.03.06,1789,25,"['경험상 대형 항공사가 더 안전해요', '저도 같은 고민이에요', '미리 예약하면 할인 받을 수 있어요', '스트레스 완화용 페로몬 스프레이 추천', '수의사 상담 받아보세요']",5,화물칸 스트레스,https://gall.dcinside.com/board/view/?id=dog&no=10132,고양이 항공 운송 준비물 체크리스트 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,경험상 대형 항공사가 더 안전해요 저도 같은 고민이에요 미리 예약하면 할인 받을 수 있어요 스트레스 완화용 페로몬 스프레이 추천 수의사 상담 받아보세요,고양이 항공 운송 준비물 체크리스트 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요. 경험상 대형 항공사가 더 안전해요 저도 같은 고민이에요 미리 예약하면 할인 받을 수 있어요 스트레스 완화용 페로몬 스프레이 추천 수의사 상담 받아보세요,고양이 항공 운송 준비물 체크리스트 화물칸 온도가 일정하게 유지되는지 궁금해요 여름철에는 너무 더울까봐 걱정이에요 경험상 대형 항공사가 더 안전해요 저도 같은 고민이에요 미리 예약하면 할인 받을 수 있어요 스트레스 완화용 페로몬 스프레이 추천 수의사 상담 받아보세요,0.0,neutral,1789,25,03
dog,10133,반려동물 항공 운송비 너무 비싸요,펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요? 서비스가 좋은 곳으로요.,user133,2024.02.03,1291,2,['여행 전 건강검진 필수입니다'],1,강아지 비행기,https://gall.dcinside.com/board/view/?id=dog&no=10133,반려동물 항공 운송비 너무 비싸요 펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요? 서비스가 좋은 곳으로요.,여행 전 건강검진 필수입니다,반려동물 항공 운송비 너무 비싸요 펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요? 서비스가 좋은 곳으로요. 여행 전 건강검진 필수입니다,반려동물 항공 운송비 너무 비싸요 펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요 서비스가 좋은 곳으로요 여행 전 건강검진 필수입니다,0.0,neutral,1291,2,02
dog,10134,화물칸 온도 조절 어떻게 되는지 궁금,화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,user134,2024.03.17,223,18,"['여행 전 건강검진 필수입니다', '성공 경험담 공유해드릴게요', '경험상 대형 항공사가 더 안전해요', '저도 같은 고민이에요', '화물칸 온도는 일정하게 유지됩니다']",5,강아지 비행기,https://gall.dcinside.com/board/view/?id=dog&no=10134,화물칸 온도 조절 어떻게 되는지 궁금 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,여행 전 건강검진 필수입니다 성공 경험담 공유해드릴게요 경험상 대형 항공사가 더 안전해요 저도 같은 고민이에요 화물칸 온도는 일정하게 유지됩니다,화물칸 온도 조절 어떻게 되는지 궁금 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요. 여행 전 건강검진 필수입니다 성공 경험담 공유해드릴게요 경험상 대형 항공사가 더 안전해요 저도 같은 고민이에요 화물칸 온도는 일정하게 유지됩니다,화물칸 온도 조절 어떻게 되는지 궁금 화물칸 온도가 일정하게 유지되는지 궁금해요 여름철에는 너무 더울까봐 걱정이에요 여행 전 건강검진 필수입니다 성공 경험담 공유해드릴게요 경험상 대형 항공사가 더 안전해요 저도 같은 고민이에요 화물칸 온도는 일정하게 유지됩니다,0.6,positive,223,18,03
dog,10135,펫캐리어 사이즈 규정 항공사별 정리,펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요. 미리 확인 필수입니다.,user135,2024.05.12,1977,26,['성공 경험담 공유해드릴게요'],1,반려견 여행,https://gall.dcinside.com/board/view/?id=dog&no=10135,펫캐리어 사이즈 규정 항공사별 정리 펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요. 미리 확인 필수입니다.,성공 경험담 공유해드릴게요,펫캐리어 사이즈 규정 항공사별 정리 펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요. 미리 확인 필수입니다. 성공 경험담 공유해드릴게요,펫캐리어 사이즈 규정 항공사별 정리 펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요 미리 확인 필수입니다 성공 경험담 공유해드릴게요,0.3,positive,1977,26,05
travel,10136,반려동물 항공 운송 관련 보험 있나요?,지난달에 고양이랑 비행기 타고 왔는데 생각보다 스트레스를 많이 받더라고요. 미리 준비를 더 했어야 했나 싶어요.,user136,2024.04.06,1086,21,['보험 가입하시는 게 좋아요'],1,강아지 비행기,https://gall.dcinside.com/board/view/?id=dog&no=10136,반려동물 항공 운송 관련 보험 있나요? 지난달에 고양이랑 비행기 타고 왔는데 생각보다 스트레스를 많이 받더라고요. 미리 준비를 더 했어야 했나 싶어요.,보험 가입하시는 게 좋아요,반려동물 항공 운송 관련 보험 있나요? 지난달에 고양이랑 비행기 타고 왔는데 생각보다 스트레스를 많이 받더라고요. 미리 준비를 더 했어야 했나 싶어요. 보험 가입하시는 게 좋아요,반려동물 항공 운송 관련 보험 있나요 지난달에 고양이랑 비행기 타고 왔는데 생각보다 스트레스를 많이 받더라고요 미리 준비를 더 했어야 했나 싶어요 보험 가입하시는 게 좋아요,0.0,neutral,1086,21,04
dog,10137,펫캐리어 안에서 강아지가 울면 어떡하죠?,장거리 비행 후에 반려동물 컨디션이 어떻게 되는지 궁금합니다. 회복 기간이 얼마나 걸리나요?,user137,2024.09.11,824,16,"['여행 전 건강검진 필수입니다', '성공 경험담 공유해드릴게요', '수의사 상담 받아보세요']",3,펫캐리어,https://gall.dcinside.com/board/view/?id=dog&no=10137,펫캐리어 안에서 강아지가 울면 어떡하죠? 장거리 비행 후에 반려동물 컨디션이 어떻게 되는지 궁금합니다. 회복 기간이 얼마나 걸리나요?,여행 전 건강검진 필수입니다 성공 경험담 공유해드릴게요 수의사 상담 받아보세요,펫캐리어 안에서 강아지가 울면 어떡하죠? 장거리 비행 후에 반려동물 컨디션이 어떻게 되는지 궁금합니다. 회복 기간이 얼마나 걸리나요? 여행 전 건강검진 필수입니다 성공 경험담 공유해드릴게요 수의사 상담 받아보세요,펫캐리어 안에서 강아지가 울면 어떡하죠 장거리 비행 후에 반려동물 컨디션이 어떻게 되는지 궁금합니다 회복 기간이 얼마나 걸리나요 여행 전 건강검진 필수입니다 성공 경험담 공유해드릴게요 수의사 상담 받아보세요,0.3,positive,824,16,09
dog,10138,반려동물 운송 중 사고 뉴스 보고 불안해요,펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요? 서비스가 좋은 곳으로요.,user138,2024.12.18,1055,3,['여행 전 건강검진 필수입니다'],1,펫 화물칸,https://gall.dcinside.com/board/view/?id=dog&no=10138,반려동물 운송 중 사고 뉴스 보고 불안해요 펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요? 서비스가 좋은 곳으로요.,여행 전 건강검진 필수입니다,반려동물 운송 중 사고 뉴스 보고 불안해요 펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요? 서비스가 좋은 곳으로요. 여행 전 건강검진 필수입니다,반려동물 운송 중 사고 뉴스 보고 불안해요 펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요 서비스가 좋은 곳으로요 여행 전 건강검진 필수입니다,0.0,neutral,1055,3,12
